id,organism,type,fasta_file,title,description,is_shown
753,126,1,/usr/local/i5k/media/blast/db/GCF_033807575.1_ilCydPomo1_genomic.fna,GCF_033807575.1_ilCydPomo1_genomic.fna,"Cydia pomonella genome assembly, ilCydPomo1",True
754,126,2,/usr/local/i5k/media/blast/db/GCF_033807575.1_ilCydPomo1_rna_from_genomic.fna,GCF_033807575.1_ilCydPomo1_rna_from_genomic.fna,"Cydia pomonella NCBI Annotation release GCF_033807575.1-RS_2023_12, transcripts",True
755,126,3,/usr/local/i5k/media/blast/db/GCF_033807575.1_ilCydPomo1_translated_cds.faa,GCF_033807575.1_ilCydPomo1_translated_cds.faa,"Cydia pomonella NCBI Annotation release GCF_033807575.1-RS_2023_12, translated CDS",True
815,128,2,/usr/local/i5k/media/blast/db/GCF_034640455.1_iyDiaLong2_cds_from_genomic.fna,GCF_034640455.1_iyDiaLong2_cds_from_genomic.fna,"Diachasmimorpha longicaudata NCBI Annotation release GCF_034640455.1-RS_2024_03, CDS",True
812,128,1,/usr/local/i5k/media/blast/db/GCF_034640455.1_iyDiaLong2_genomic.fna,GCF_034640455.1_iyDiaLong2_genomic.fna,"Diachasmimorpha longicaudata genome assembly, iyDiaLong2",True
813,128,2,/usr/local/i5k/media/blast/db/GCF_034640455.1_iyDiaLong2_rna_from_genomic.fna,GCF_034640455.1_iyDiaLong2_rna_from_genomic.fna,"Diachasmimorpha longicaudata NCBI Annotation release GCF_034640455.1-RS_2024_03, transcripts",True
814,128,3,/usr/local/i5k/media/blast/db/GCF_034640455.1_iyDiaLong2_translated_cds.faa,GCF_034640455.1_iyDiaLong2_translated_cds.faa,"Diachasmimorpha longicaudata NCBI Annotation release GCF_034640455.1-RS_2024_03, translated CDS",True
819,129,2,/usr/local/i5k/media/blast/db/GCF_037043105.1_ilVanTame1_primary_haplotype_cds_from_genomic.fna,GCF_037043105.1_ilVanTame1_primary_haplotype_cds_from_genomic.fna,"Vanessa tameamea NCBI Annotation release GCF_037043105.1-RS_2024_03, CDS",True
816,129,1,/usr/local/i5k/media/blast/db/GCF_037043105.1_ilVanTame1_primary_haplotype_genomic.fna,GCF_037043105.1_ilVanTame1_primary_haplotype_genomic.fna,"Vanessa tameamea genome assembly, ilVanTame1_primary_haplotype",True
817,129,2,/usr/local/i5k/media/blast/db/GCF_037043105.1_ilVanTame1_primary_haplotype_rna_from_genomic.fna,GCF_037043105.1_ilVanTame1_primary_haplotype_rna_from_genomic.fna,"Vanessa tameamea NCBI Annotation release GCF_037043105.1-RS_2024_03, transcripts",True
818,129,3,/usr/local/i5k/media/blast/db/GCF_037043105.1_ilVanTame1_primary_haplotype_translated_cds.faa,GCF_037043105.1_ilVanTame1_primary_haplotype_translated_cds.faa,"Vanessa tameamea NCBI Annotation release GCF_037043105.1-RS_2024_03, translated CDS",True
823,130,2,/usr/local/i5k/media/blast/db/GCF_037126465.1_ASM3712646v1_cds_from_genomic.fna,GCF_037126465.1_ASM3712646v1_cds_from_genomic.fna,"Ornithodoros turicata NCBI Annotation release GCF_037126465.1-RS_2024_04, CDS",True
820,130,1,/usr/local/i5k/media/blast/db/GCF_037126465.1_ASM3712646v1_genomic.fna,GCF_037126465.1_ASM3712646v1_genomic.fna,"Ornithodoros turicata genome assembly, ASM3712646v1",True
821,130,2,/usr/local/i5k/media/blast/db/GCF_037126465.1_ASM3712646v1_rna_from_genomic.fna,GCF_037126465.1_ASM3712646v1_rna_from_genomic.fna,"Ornithodoros turicata NCBI Annotation release GCF_037126465.1-RS_2024_04, transcripts",True
822,130,3,/usr/local/i5k/media/blast/db/GCF_037126465.1_ASM3712646v1_translated_cds.faa,GCF_037126465.1_ASM3712646v1_translated_cds.faa,"Ornithodoros turicata NCBI Annotation release GCF_037126465.1-RS_2024_04, translated CDS",True
881,131,2,/usr/local/i5k/media/blast/db/GCF_040414725.1_ASM4041472v1_cds_from_genomic.fna,GCF_040414725.1_ASM4041472v1_cds_from_genomic.fna,"Anabrus simplex NCBI Annotation release GCF_040414725.1-RS_2024_09, CDS",True
